scratch their backs on the 
must be a spirit as 
thought this must be a 
around here but myself <end> 
there is no human being 
no human being around here 
<start> the hermit thought this 
a voice then said hermit 
said hermit i have come 
<start> <start> a voice then 
voice then said hermit i 
then said hermit i have 
hermit i have come to 
come said the old hermit 
yes i will come said 
will come said the old 
<start> how yes i will 
arose wrapped his robe about 
about him and followed <end> 
<start> wherewith he arose wrapped 
<start> <start> wherewith he arose 
but could see no signs 
<start> outside the door he 
signs of the dark object 
the door he stopped and 
around but could see no 
no signs of the dark 
could see no signs of 
whoever you are or whatever 
you be wait for me 
dont know where to go 
whatever you be wait for 
find your house said the 
where to go to find 
you are or whatever you 
i dont know where to 
to find your house said 
receive nor could he hear 
he hear any noises as 
he receive nor could he 
<start> <start> not an answer 
noises as though anyone was 
anyone was walking through the 
did he receive nor could 
hear any noises as though 
tent he retired and was 
his tent he retired and 
<start> <start> reentering his tent 
<start> reentering his tent he 
<start> <start> the next night 
hermit followed the object out 
object out only to be 
only to be left as 
out only to be left 
the next night the same 
followed the object out only 
be left as before <end> 
<start> <start> he was very 
determined to find out who 
angry to think that anyone 
to make sport of him 
of him and he determined 
that anyone should be trying 
could be who was disturbing 
him and he determined to 
make sport of him and 
out who this could be 
be who was disturbing his 
<start> he was very angry 
tent large enough to stick 
the tent large enough to 
through and stood by the 
large enough to stick an 
a hole in the tent 
stood by the door watching 
an arrow through and stood 
cut a hole in the 
evening he cut a hole 
dark object came and stopped 
i came to but he 
the door and said grandfather 
strike something which produced a 
the sentence for the old 
soon the dark object came 
the dark object came and 
object came and stopped outside 
he had shot into a 
arrow strike something which produced 
the old man let go 
something which produced a sound 
go his arrow and he 
man let go his arrow 
a sound as though he 
said grandfather i came to 
sentence for the old man 
sound as though he had 
spot about where he thought 
not go out that night 
at the spot about where 
thought the object had stood 
his arrow had struck but 
go out that night to 
had struck but early next 
night to see what his 
next morning he went out 
he thought the object had 
to see what his arrow 
he did not go out 
<start> there on the ground 
little heap a small line 
corn lay scattered along a 
corn and from this little 
of corn and from this 
and from this little heap 
heap a small line of 
the ground lay a little 
lay a little heap of 
<start> <start> this he followed 
<start> this he followed far 
far into the woods <end> 
<start> when he came to 
he came to a very 
very small knoll the trail 
came to a very small 
to a very small knoll 
however contemptible is not peculiar 
<start> <start> this character however 
character however contemptible is not 
this character however contemptible is 
in their resolutions execute what 
subject to such sallies of 
they design and perform what 
and perform what they have 
the efficacy of their virtues 
design and perform what they 
actions fortuitous destroy the value 
virtues and set them below 
are frequently subject to such 
<start> <start> they whose activity 
expectation are frequently subject to 
set them below the meanest 
destroy the value of their 
the value of their friendship 
whose activity of imagination is 
of imagination is often shifting 
activity of imagination is often 
caprice as make all their 
perform what they have promised 
to such sallies of caprice 
is often shifting the scenes 
gr kaioe pantas auoetou <end> 
gr prooes apanta deilooes o 
prooes apanta deilooes o penhs 
<start> gr prooes apanta deilooes 
o penhs pragmata gr kaioe 
constantly harrows up the feelings 
many other moving perils of 
and many other moving perils 
moving perils of the like 
of these and many other 
the like nature constantly harrows 
up the feelings of mr 
recital of these and many 
who wins him but that 
being a goodhumoured talkative bustling 
their ps and qs for 
extensive circle of female acquaintance 
and qs for he is 
<start> <start> nixon has a 
tolerably extensive circle of female 
him but that they must 
he is very particular and 
nixon has a tolerably extensive 
unmarried girls among them she 
person who wins him but 
virtues of her son hinting 
body and to the unmarried 
a tolerably extensive circle of 
a very happy person who 
mind their ps and qs 
she will be a very 
very happy person who wins 
girls among them she is 
that they must mind their 
qs for he is very 
good clothes really miss nancys 
thought what a pity it 
really miss nancys lace and 
clothes really miss nancys lace 
could afford to buy such 
very costly should be brought 
buy such good clothes really 
to buy such good clothes 
such good clothes really miss 
smiled stiffly and thought what 
rich country people who could 
lace and silk were very 
the miss gunns smiled stiffly 
country people who could afford 
miss nancys lace and silk 
<start> <start> she actually said 
society who habitually said orse 
in good lytherly society who 
perhaps and oss for horse 
for perhaps and oss for 
on the right occasions was 
ladies living in good lytherly 
for meat appen for perhaps 
orse even in domestic privacy 
said orse even in domestic 
habitually said orse even in 
right occasions was necessarily shocking 
said appen on the right 
horse which to young ladies 
domestic privacy and only said 
sixpences from a visible metallic 
a visible metallic total <end> 
school higher than dame tedmans 
rhymes she had worked in 
worked in her large sampler 
her subtraction by removing visible 
and the shepherdess and in 
had worked in her large 
been to any school higher 
shillings and sixpences from a 
to any school higher than 
effect her subtraction by removing 
balance an account she was 
account she was obliged to 
to effect her subtraction by 
miss nancy indeed had never 
with profane literature hardly went 
in her large sampler under 
and sixpences from a visible 
<start> <start> miss nancy indeed 
nancy indeed had never been 
acquaintance with profane literature hardly 
exacting and as constant in 
towards an erring lover <end> 
not suffice to convince grammatical 
these should not suffice to 
not better informed than miss 
is hardly a servantmaid in 
others and refined personal habitsand 
who is not better informed 
that her feelings can at 
days who is not better 
theirs i will add that 
grammatical fair ones that her 
her feelings can at all 
all resemble theirs i will 
and exacting and as constant 
to convince grammatical fair ones 
habitsand lest these should not 
in these days who is 
in her dealings deference to 
suffice to convince grammatical fair 
her dealings deference to others 
she was slightly proud and 
as towards an erring lover 
a servantmaid in these days 
than miss nancy yet she 
fair ones that her feelings 
the essential attributes of a 
affection towards a baseless opinion 
grown rather active by the 
priscilla which had grown rather 
<start> the anxiety about sister 
necklace was clasped was happily 
rather active by the time 
time the coral necklace was 
that cheerfullooking lady herself with 
a face made blowsy by 
by the entrance of that 
by the time the coral 
the coral necklace was clasped 
of that cheerfullooking lady herself 
was happily ended by the 
ended by the entrance of 
<start> after the first questions 
surveyed her from head to 
first questions and greetings she 
questions and greetings she turned 
ascertain that the back view 
wheeled her round to ascertain 
round to ascertain that the 
to nancy and surveyed her 
and surveyed her from head 
she turned to nancy and 
footthen wheeled her round to 
<start> <start> what do you 
think o these gowns aunt 
you think o these gowns 
what do you think o 
while nancy helped her to 
said priscilla while nancy helped 
helped her to unrobe <end> 
<start> <start> said priscilla while 
handsome indeed niece said mrs 
<start> very handsome indeed niece 
very handsome indeed niece said 
a slight increase of formality 
<start> osgood with a slight 
<start> <start> osgood with a 
thought niece priscilla too rough 
<start> she always thought niece 
<start> <start> she always thought 
five years older and it 
without i have mine just 
to have the same as 
as nancy you know for 
for she never will have 
never will have anything without 
i have mine just like 
<start> <start> im obliged to 
for all im five years 
nancy you know for all 
im obliged to have the 
<start> im obliged to have 
and it makes me look 
will have anything without i 
just like it because she 
me fancy as i shall 
makes me fancy as i 
i tell her folks ull 
and i tell her folks 
what she looks pretty in 
its my weakness makes me 
pretty in what she looks 
<start> <start> and i tell 
in what she looks pretty 
<start> <start> the whole question 
life and more than life 
life looked like a delusion 
he had exhausted life and 
than life looked like a 
looked like a delusion <end> 
<start> the whole question on 
ye brute beasts that have 
have made yourselves so shrivelling 
<start> <start> leave me he 
beasts that have made yourselves 
yourselves so shrivelling up your 
bitterly ye brute beasts that 
leave me he said bitterly 
made yourselves so shrivelling up 
and years ago i groped 
years ago i groped into 
groped into your hearts and 
i groped into your hearts 
nothing there for my purpose 
hearts and found nothing there 
to the kindness of your 
that the way you respond 
you uncivil scoundrel cried the 
is that the way you 
fierce doctor is that the 
respond to the kindness of 
way you respond to the 
scoundrel cried the fierce doctor 
me tell you the truth 
tell you the truth <end> 
<start> then let me tell 
<start> <start> you have no 
no more found the unpardonable 
<start> you have no more 
found the unpardonable sin than 
the unpardonable sin than yonder 
but a crazy fellowi told 
the fit companion of old 
<start> <start> you are but 
crazy fellowi told you so 
are but a crazy fellowi 
of old humphrey here <end> 
fit companion of old humphrey 
a crazy fellowi told you 
you so twenty years agoneither 
<start> you are but a 
white hair thin visage and 
old man shabbily dressed with 
<start> he pointed to an 
with long white hair thin 
an old man shabbily dressed 
to an old man shabbily 
visage and unsteady eyes <end> 
the hills inquiring of all 
travellers whom he met for 
some years past this aged 
for some years past this 
had been wandering about among 
aged person had been wandering 
met for his daughter <end> 
past this aged person had 
among the hills inquiring of 
gone off with a company 
her came to the village 
off with a company of 
of circusperformers and occasionally tidings 
appearance as she rode on 
the ring or performed marvellous 
on horseback in the ring 
horseback in the ring or 
<start> the girl it seemed 
performed marvellous feats on the 
were told of her glittering 
glittering appearance as she rode 
marvellous feats on the tightrope 
with a company of circusperformers 
company of circusperformers and occasionally 
feats on the tightrope <end> 
for saturday and rebecca sought 
sheets and pillow cases for 
<start> aunt jane was in 
aunt jane was in the 
clean sheets and pillow cases 
saturday and rebecca sought comfort 
cases for saturday and rebecca 
in the linen closet upstairs 
<start> <start> aunt jane was 
<start> <start> i brought the 
baby home aunt jane thinking 
home aunt jane thinking it 
sunday but aunt miranda wont 
the simpson baby home aunt 
<start> i brought the simpson 
wont let her stay <end> 
thinking it would help us 
jane thinking it would help 
<start> emma jane has the 
sunday and alice robinson the 
has the promise of her 
the promise of her next 
alice robinson the next <end> 
her next sunday and alice 
had so much experience in 
so much experience in babies 
first because ive had so 
wanted i should have her 
<start> simpson wanted i should 
ive had so much experience 
<start> <start> come in and 
look at her sitting up 
in my bed aunt jane 
in and look at her 
my bed aunt jane <end> 
to undress and dress twice 
was going to have her 
<start> shes the fat gurgly 
undress and dress twice each 
to have her to undress 
fussy like some babies and 
not thin and fussy like 
and i thought i was 
and dress twice each day 
going to have her to 
i wish i could have 
have a printed book with 
i could have a printed 
i could do and then 
then i wouldnt get disappointed 
i wouldnt get disappointed so 
printed book with everything set 
down in it that i 
it that i could do 
that i could do and 
<start> <start> no book could 
the things youd want to 
beforehand the things youd want 
<start> no book could be 
for nobody could imagine beforehand 
you rebecca answered aunt jane 
answered aunt jane for nobody 
nobody could imagine beforehand the 
could be printed that would 
that heavy child home in 
heavy child home in your 
you going to carry that 
to carry that heavy child 
home in your arms <end> 
drag her in the little 
her in the little soapwagon 
<start> <start> no im going 
no im going to drag 
to ride with becky in 
your thumb out of your 
your mouth and come to 
<start> <start> take your thumb 
take your thumb out of 
and come to ride with 
reversed position to the bureau 
a sort of shirt that 
flung away a crooked pin 
took from her waistband and 
stretched out her strong young 
brief red flannel petticoat to 
crowing baby sat down in 
waistband and scornfully flung away 
strong young arms to the 
down unceremoniously took from her 
her still in a highly 
a chair with the child 
a highly reversed position to 
from her waistband and scornfully 
unceremoniously took from her waistband 
with the child turned her 
the crowing baby sat down 
position to the bureau selected 
her strong young arms to 
a large safety pin and 
out her strong young arms 
to a sort of shirt 
arms to the crowing baby 
flannel petticoat to a sort 
regarded the pantomime with a 
simpson baby knew she was 
was in the hands of 
expert and continued gurgling placidly 
the air the simpson baby 
heels in the air the 
of an expert and continued 
a kind of dazed awe 
she was in the hands 
jane regarded the pantomime with 
aunt jane regarded the pantomime 
placidly while aunt jane regarded 
flat on her stomach or 
<start> <start> whether flat on 
you are with babies <end> 
handy you are with babies 
my soul rebecca she ejaculated 
beats all how handy you 
ejaculated it beats all how 
she ejaculated it beats all 
i ought to be ive 
the infant simpsons stockings <end> 
brought up three and a 
<start> <start> i ought to 
up the infant simpsons stockings 
em rebecca responded cheerfully pulling 
ought to be ive brought 
pulling up the infant simpsons 
youd be fonder of dolls 
you are said jane <end> 
than you are said jane 
of dolls than you are 
fonder of dolls than you 
in a doll its always 
like them but theres never 
doll its always the same 
cross or sick or it 
or it loves you or 
a doll its always the 
but theres never any change 
change in a doll its 
everlasting old doll and you 
you or cant bear you 
theres never any change in 
it loves you or cant 
<start> <start> i do like 
<start> babies are more trouble 
are more trouble but nicer 
more trouble but nicer <end> 
out a thin hand with 
fingers round it and held 
band of gold on the 
it and held it fast 
a thin hand with a 
round it and held it 
finger and the baby curled 
slender worn band of gold 
with a slender worn band 
the finger and the baby 
and the baby curled her 
wear a ring on your 
dont you aunt jane <end> 
engagement finger dont you aunt 
on your engagement finger dont 
<start> <start> you wear a 
ever think about getting married 
think about getting married <end> 
did you ever think about 
he take us for it 
is the custom said clay 
langham did he take us 
did he take us for 
take us for it is 
if i remember rightly clay 
remember rightly clay said king 
<start> <start> we are out 
are out rather late you 
at i believe they did 
gave a ball at i 
rather late you if i 
they did said clay smiling 
i believe they did said 
the driver to stop the 
carriage and stepped down into 
stop the carriage and stepped 
and stepped down into the 
to the driver to stop 
spoke to the driver to 
of the fashionable life of 
far in the suburbs its 
the plaza bolivar stood in 
its walks neglected and its 
fashionable life of olancho but 
was now far in the 
but the town had moved 
once been the centre of 
i have to leave you 
the suburbs its walks neglected 
had moved farther up the 
<start> <start> i have to 
to leave you here he 
bolivar stood in what had 
farther up the hill and 
said drive on quickly the 
olancho but the town had 
walks neglected and its turf 
it was now far in 
clay entered it showed no 
fallen into disuse and the 
houses about it had fallen 
were still occupied at the 
<start> the houses about it 
it had fallen into disuse 
it showed no sign of 
at the time clay entered 
and the few that were 
time clay entered it showed 
in a tangle of underbrush 
way over the grassgrown paths 
clay picked his way over 
of underbrush and hanging vines 
its pedestal in a tangle 
statue of bolivar the hero 
<start> clay picked his way 
paths to the statue of 
tangle of underbrush and hanging 
a tangle of underbrush and 
to the statue of bolivar 
underbrush and hanging vines <end> 
sister republic of venezuela which 
the iron railing that had 
of the trees near were 
trees near were black with 
branches of the trees near 
<start> the iron railing that 
surrounded it was broken down 
<start> <start> the iron railing 
had once surrounded it was 
near were black with sleeping 
leaves together in the night 
themselves in the moonlight at 
and beat their leaves together 
side and beat their leaves 
in the moonlight at either 
two great palms reared themselves 
moonlight at either side and 
great palms reared themselves in 
together like two living conspirators 
and murmuring together like two 
enough clay murmured to himself 
ought to be safe enough 
<start> this ought to be 
safe enough clay murmured to 
<start> its just the place 
the place for plotting <end> 
<start> <start> its just the 
there are no snakes <end> 
hope there are no snakes 
i hope there are no 
at his feet and a 
said sternly put out that 
him until a shadow blacker 
rose at his feet and 
he seated himself on the 
blacker than the darkness rose 
about him until a shadow 
cigar remained smoking and peering 
shadows about him until a 
of the pedestal and lighting 
pedestal and lighting a cigar 
seated himself on the steps 
into the shadows about him 
lighting a cigar remained smoking 
feet and a voice said 
<start> i saw it clay 
and crushed his cigar under 
it clay rose and crushed 
i saw it clay rose 
cigar under his foot <end> 
old man he demanded briskly 
then old man he demanded 
demanded briskly whats up <end> 
man he demanded briskly whats 
on the stone steps like 
a man tired in mind 
<start> its nearly daylight stuart 
seated himself heavily on the 
printed piece of paper <end> 
himself heavily on the stone 
steps like a man tired 
body and unfolded a printed 
unfolded a printed piece of 
man tired in mind and 
side was damp and sticky 
damp and sticky with paste 
its blank side was damp 
and sticky with paste <end> 
began in a strained voice 
so i will translate it 
he began in a strained 
too dark for you to 
will translate it to you 
<start> <start> it is too 
this he began in a 
voice so i will translate 
it is an attack on 
is an attack on madame 
<start> <start> it is an 
an attack on madame alvarez 
they knew my men would 
when they knew my men 
would be at the palace 
put them up during the 
men would be at the 
ball when they knew my 
be at the palace <end> 
for the last two hours 
the streets for the last 
have had them scouring the 
last two hours tearing them 
had them scouring the streets 
them down but they are 
the last two hours tearing 
them scouring the streets for 
but they are all over 
the cafes and clubs <end> 
he kissed her close <end> 
<start> <start> on the landing 
on the landing he kissed 
his face upon the pillow 
a fury of misery <end> 
he pressed his face upon 
<start> <start> he pressed his 
in a fury of misery 
still loved his mother best 
somewhere in his soul he 
he still loved his mother 
his soul he was at 
peace because he still loved 
was at peace because he 
in his soul he was 
was the bitter peace of 
<start> <start> it was the 
the bitter peace of resignation 
a great humiliation to him 
conciliate him next day were 
him next day were a 
day were a great humiliation 
next day were a great 
his father to conciliate him 
<start> everybody tried to forget 
<start> <start> everybody tried to 
everybody tried to forget the 
himself and with everything <end> 
was dissatisfied with himself and 
<start> paul was dissatisfied with 
dissatisfied with himself and with 
his love belonged to his 
love belonged to his mother 
<start> the deepest of his 
of his love belonged to 
he could not bear it 
her or wounded his love 
he had hurt her or 
or wounded his love for 
her he could not bear 
<start> <start> when he felt 
<start> when he felt he 
between him and miriam <end> 
was battle between him and 
spring and there was battle 
was spring and there was 
battle between him and miriam 
good deal against her <end> 
<start> <start> this year he 
a good deal against her 
year he had a good 
she was vaguely aware of 
vaguely aware of it <end> 
was vaguely aware of it 
a sacrifice to this love 
this love which she had 
was to be a sacrifice 
which she had had when 
in all her emotions <end> 
<start> the old feeling that 
she had had when she 
was mingled in all her 
to be a sacrifice to 
she was to be a 
ever would have him <end> 
did not at the bottom 
the bottom believe she ever 
bottom believe she ever would 
she did not at the 
she did not believe in 
primarily doubted whether she could 
what he would demand of 
she could ever be what 
would demand of her <end> 
<start> she did not believe 
herself primarily doubted whether she 
never saw herself living happily 
<start> <start> certainly she never 
through a lifetime with him 
certainly she never saw herself 
saw herself living happily through 
tragedy sorrow and sacrifice ahead 
saw tragedy sorrow and sacrifice 
she saw tragedy sorrow and 
was proud in renunciation she 
in renunciation she was strong 
sacrifice she was proud in 
renunciation she was strong for 
proud in renunciation she was 
did not trust herself to 
she was proud in renunciation 
strong for she did not 
the deep things like tragedy 
the big things and the 
things and the deep things 
for the big things and 
and the deep things like 
<start> it was the sufficiency 
she could not trust <end> 
was the sufficiency of the 
small daylife she could not 
of the small daylife she 
<start> <start> paul was his 
was his own frank self 
<start> paul was his own 
yet she felt it would 
<start> yet she felt it 
<start> <start> yet she felt 
at her bedroom window looking 
whose branches a twilight was 
window looking across at the 
bedroom window looking across at 
a twilight was tangled below 
sky of the afternoon <end> 
across at the oaktrees of 
bright sky of the afternoon 
was tangled below the bright 
the oaktrees of the wood 
stood at her bedroom window 
afternoon she stood at her 
of honeysuckle leaves hung before 
window some already she fancied 
<start> greygreen rosettes of honeysuckle 
already she fancied showing bud 
<start> <start> greygreen rosettes of 
the window some already she 
it was spring which she 
spring which she loved and 
she loved and dreaded <end> 
<start> <start> it was spring 
she stood in suspense <end> 
gate she stood in suspense 
<start> hearing the clack of 
the clack of the gate 
it was a bright grey 
<start> it was a bright 
a bright grey day <end> 
bicycle which glittered as he 
came into the yard with 
glittered as he walked <end> 
his bicycle which glittered as 
<start> paul came into the 
his bell and laughed towards 
he rang his bell and 
<start> <start> usually he rang 
bell and laughed towards the 
walked with shut lips and 
with shut lips and cold 
and a sneer in it 
<start> today he walked with 
cruel bearing that had something 
had something of a slouch 
bearing that had something of 
shut lips and cold cruel 
his what was happening inside 
now and could tell from 
him well by now and 
keenlooking aloof young body of 
well by now and could 
could tell from that keenlooking 
that keenlooking aloof young body 
young body of his what 
in the way he put 
cold correctness in the way 
<start> there was a cold 
bicycle in its place that 
in its place that made 
its place that made her 
was a cold correctness in 
there was a cold correctness 
blouse that she thought became 
that she thought became her 
was wearing a new net 
new net blouse that she 
<start> <start> she was wearing 
reminding her of mary queen 
look wonderfully a woman and 
her she thought look wonderfully 
queen of scots and making 
mary queen of scots and 
scots and making her she 
high collar with a tiny 
of mary queen of scots 
with a tiny ruff reminding 
collar with a tiny ruff 
was fullbreasted and luxuriously formed 
twenty she was fullbreasted and 
<start> at twenty she was 
<start> <start> at twenty she 
her face was still like 
was still like a soft 
<start> <start> her face was 
a soft rich mask unchangeable 
once lifted were wonderful <end> 
but her eyes once lifted 
<start> but her eyes once 
would notice her new blouse 
he would notice her new 
<start> <start> he would notice 
was entertaining the family to 
chapel conducted by one of 
a hard ironical mood was 
description of a service given 
entertaining the family to a 
being in a hard ironical 
mood was entertaining the family 
wellknown preachers of the sect 
given in the primitive methodist 
the family to a description 
a service given in the 
primitive methodist chapel conducted by 
his mobile face with the 
expression and then another in 
on one expression and then 
another in imitation of various 
with laughter now taking on 
he sat at the head 
of the table his mobile 
one expression and then another 
the eyes that could be 
and then another in imitation 
or dancing with laughter now 
the table his mobile face 
beautiful shining with tenderness or 
that could be so beautiful 
dancing with laughter now taking 
her it was too near 
too near the reality <end> 
was too near the reality 
<start> <start> his mockery always 
<start> his mockery always hurt 
<start> <start> he was too 
<start> he was too clever 
was too clever and cruel 
when his eyes were like 
she felt that when his 
like this hard with mocking 
neither himself nor anybody else 
himself nor anybody else <end> 
eyes were like this hard 
hate he would spare neither 
<start> <start> she felt that 
leivers was wiping her eyes 
with laughter and mr <end> 
<start> leivers was wiping her 
her eyes with laughter and 
from his sunday nap was 
just awake from his sunday 
rubbing his head in amusement 
awake from his sunday nap 
leivers just awake from his 
from time to time <end> 
the three brothers sat with 
appearance in their shirtsleeves giving 
with ruffled sleepy appearance in 
in their shirtsleeves giving a 
three brothers sat with ruffled 
<start> <start> the three brothers 
<start> the whole family loved 
<start> <start> the whole family 
a takeoff more than anything 
whole family loved a takeoff 
<start> he took no notice 
took no notice of miriam 
no notice of miriam <end> 
<start> <start> later she saw 
saw that the artist approved 
<start> later she saw him 
approved but it won from 
a spark of warmth <end> 
artist approved but it won 
him remark her new blouse 
from him not a spark 
saw him remark her new 
the teacups from the shelves 
could hardly reach the teacups 
teacups from the shelves <end> 
nervous could hardly reach the 
reach the teacups from the 
to address him personally <end> 
went out to milk she 
to milk she ventured to 
milk she ventured to address 
she ventured to address him 
<start> there was silence for 
there was silence for a 
was silence for a while 
<start> <start> she continued quickly 
<start> she continued quickly to 
to lay the table <end> 
be for a few minutes 
wont be for a few 
for a few minutes <end> 
come and look at the 
<start> <start> will you come 
and look at the daffodils 
you come and look at 
back garden under the budding 
into the back garden under 
out into the back garden 
<start> <start> they went out 
garden under the budding damsontrees 
the sky were clean and 
and the sky were clean 
sky were clean and cold 
hills and the sky were 
to her that his eyes 
it seemed cruel to her 
loved could look so hurting 
eyes and brows which she 
cruel to her that his 
<start> it seemed cruel to 
could look so hurting <end> 
has the wind made you 
the wind made you tired 
wind made you tired <end> 
detected an underneath feeling of 
she detected an underneath feeling 
<start> she detected an underneath 
feeling of weariness about him 
<start> no i think not 
think not he answered <end> 
no i think not he 
<start> <start> it must be 
on the roadthe wood moans 
<start> it must be rough 
be rough on the roadthe 
you can see by the 
wind that helps me here 
<start> <start> you can see 
see by the clouds its 
by the clouds its a 
its a southwest wind that 
cycle so i dont understand 
dont cycle so i dont 
i dont understand she murmured 
see i dont cycle so 
<start> you see i dont 
need to cycle to know 
cycle to know that <end> 
<start> is there need to 
there need to cycle to 
his sarcasms were unnecessary <end> 
thought his sarcasms were unnecessary 
<start> she thought his sarcasms 
lawn at the back of 
thorn hedge under which daffodils 
the back of the house 
back of the house was 
craning forward from among their 
the wild tussocky lawn at 
the house was a thorn 
tussocky lawn at the back 
were craning forward from among 
at the back of the 
the cheeks of the flowers 
<start> the cheeks of the 
of the flowers were greenish 
flowers were greenish with cold 
gold ruffled and glowed <end> 
some had burst and their 
had burst and their gold 
<start> <start> but still some 
their gold ruffled and glowed 
up its face of gold 
her hands turned up its 
bowed down caressing it with 
its face of gold to 
and bowed down caressing it 
face of gold to her 
her mouth and cheeks and 
went on her knees before 
<start> <start> miriam went on 
a wildlooking daffodil between her 
down caressing it with her 
to her and bowed down 
before one cluster took a 
<start> he stood aside with 
with his hands in his 
stood aside with his hands 
his hands in his pockets 
aside with his hands in 
faces of the yellow bursten 
flowers appealingly fondling them lavishly 
the faces of the yellow 
yellow bursten flowers appealingly fondling 
appealingly fondling them lavishly all 
him the faces of the 
fondling them lavishly all the 
them lavishly all the while 
again to her flowers at 
<start> <start> she bowed again 
<start> she bowed again to 
her flowers at his censure 
flowers at his censure of 
the flowers with fervid kisses 
<start> he watched her crouching 
her crouching sipping the flowers 
crouching sipping the flowers with 
always be fondling things <end> 
<start> why must you always 
must you always be fondling 
<start> <start> but i love 
but i love to touch 
to touch them she replied 
them she replied hurt <end> 
things without clutching them as 
<start> can you never like 
without clutching them as if 
pull the heart out of 
the heart out of them 
if you wanted to pull 
never like things without clutching 
did not like at all 
arrangement which sophie as reigning 
which sophie as reigning queen 
queen of chantilly did not 
as reigning queen of chantilly 
this was an arrangement which 
could not think that her 
prince was quite as absolute 
was quite as absolute as 
absolute as she wished <end> 
that her sway over the 
at chantilly sophie could not 
rully woman remained at chantilly 
woman remained at chantilly sophie 
remained at chantilly sophie could 
protector from to to bring 
<start> <start> it took her 
took her six years of 
years of badgering her protector 
it took her six years 
badgering her protector from to 
children the duc daumale should 
de conde for godfather <end> 
the duc daumale should have 
<start> but meantime for sophies 
prince de conde for godfather 
transpire the baronne de feucheres 
they transpire the baronne de 
the lastborn of his six 
taken as concurrent with events 
concurrent with events as they 
had approached the son of 
sophies machinations must be taken 
duc daumale should have the 
should have the prince de 
de feucheres had approached the 
approached the son of philippeegalite 
in return was to use 
could persuade her protector to 
the duc dorleans in return 
was to use his influence 
protector to this the duc 
his influence for her reinstatement 
duc dorleans in return was 
return was to use his 
influence for her reinstatement at 
and persuade the old man 
to this sophie did albeit 
albeit after a great deal 
the part of the prince 
of grumbling on the part 
of badgering on her part 
grumbling on the part of 
the old man to this 
badgering on her part and 
deal of grumbling on the 
did albeit after a great 
dorleans does not seem to 
to have been very effective 
not seem to have been 
duc dorleans does not seem 
at court by the duc 
the influence exerted at court 
have been very effective <end> 
who had dismissed her the 
to regain that anachronistic absolute 
to those of the english 
foolish recourses comparable in history 
x and continued by politically 
the comte dartois ascended the 
brother the comte dartois ascended 
his brother the comte dartois 
alienate the people by attempting 
had dismissed her the court 
<start> the king who had 
that anachronistic absolute power which 
dartois ascended the throne as 
king who had dismissed her 
history to those of the 
in his brother the comte 
charles x and continued by 
by politically foolish recourses comparable 
by attempting to regain that 
lasted a mere six years 
mere six years as king 
a mere six years as 
<start> <start> he lasted a 
the revolution of sent him 
<start> <start> the revolution of 
revolution of sent him into 
gave up manoeuvring and wheedling 
steadfastly refused to have anything 
de feucheresnot that sophie ever 
anything to do with the 
to the last month or 
years he steadfastly refused to 
wheedling for a return to 
up manoeuvring and wheedling for 
so of those six years 
<start> <start> but up to 
the baronne de feucheresnot that 
do with the baronne de 
refused to have anything to 
those six years he steadfastly 
de conde to adopt as 
pinned her faith in the 
power possessed by the duc 
the king that she should 
of the duchesse de berry 
her faith in the power 
to the king that she 
the duc after that sophie 
that sophie pinned her faith 
adopt as his heir one 
if a son of the 
about sophie had a secret 
son of the duc after 
would his majesty mind if 
had a secret proposition made 
that she should try to 
heir one of the brothers 
duc after that sophie pinned 
after that sophie pinned her 
in the power possessed by 
de berry widow of the 
the prince de conde to 
have been securednamely to abandon 
the course whereby her return 
and thus her power over 
power over the prince <end> 
was not ready to pursue 
de condes household and thus 
the prince de condes household 
thus her power over the 
to pursue the course whereby 
pursue the course whereby her 
household and thus her power 
return to court might have 
<start> <start> she was not 
of her share of the 
make sure of her share 
fortune he would leave <end> 
<start> <start> she wanted first 
to make sure of her 
share of the fortune he 
knew her power over the 
her power over the old 
power over the old man 
over the old man <end> 
and boissy as well as 
to her the estates of 
as to make her legacies 
of a million francs <end> 
<start> already she had persuaded 
and make over to her 
had persuaded him to buy 
as well as to make 
to the amount of a 
to buy and make over 
persuaded him to buy and 
amount of a million francs 
she wanted more just as 
from the princes estate <end> 
just as much as she 
court she wanted more just 
she wanted to be received 
much as she could grab 
grab from the princes estate 
<start> much as she wanted 
as she wanted to be 
make her inheritance secure she 
inheritance secure she needed the 
help of the duc dorleans 
needed the help of the 
secure she needed the help 
<start> the duc dorleans was 
<start> <start> the duc dorleans 
duc dorleans was nothing loth 
bourgeois itch for money <end> 
<start> he had the mind 
he had the mind of 
had the mind of a 
a french bourgeois and all 
bourgeois and all the bourgeois 
his politics hated his very 
knew that the prince de 
he knew that the prince 
hated him hated his politics 
de conde hated him hated 
that the prince de conde 
submerged and only the glowing 
times submerged and only the 
was stranger still to think 
the smoker at times submerged 
they were next congeners to 
were next congeners to the 
so much at ease in 
congeners to the incapable marquesan 
with their pipes lighted the 
it was strange to see 
their pipes lighted the smoker 
the surface it was stranger 
surface it was stranger still 
working at times with their 
smoker at times submerged and 
at times with their pipes 
so indefatigable and so much 
at times submerged and only 
he steals besides or to 
paumotuan not only saves grudges 
steals besides or to be 
or to be more precise 
<start> <start> but the paumotuan 
<start> but the paumotuan not 
saves grudges and works he 
<start> <start> he will never 
debt he only flees his 
