on the steel plates <end> 
bowl of smoking potatoes he 
post of honour <end> <end> 
by calebs contribution which was 
majestic old soul had adorned 
soul had adorned herself with 
thoughtless with sentiments of awe 
inspire the thoughtless with sentiments 
had adorned herself with a 
calculated to inspire the thoughtless 
but let us be genteel 
let us be genteel or 
and her old schoolfellow were 
<start> caleb sat next his 
of the table <end> <end> 
sat next his daughter dot 
care of the bottom of 
to knock the babys head 
miss slowboy was isolated for 
else to knock the babys 
article of furniture but the 
from every article of furniture 
knock the babys head against 
time being from every article 
and at the company <end> 
the dolls and toys they 
as tilly stared about her 
they stared at her and 
<start> waithis name was temple 
temple nick temple <end> <end> 
he was going to bet 
on the greasy cove track 
was going to bet me 
sixforty he has at nashboro 
a sixforty he has at 
nollichucky is he a man 
apologetically nollichucky is he a 
of honor or isnt he 
but id stake my oath 
i only seen him once 
stake my oath on it 
<start> do you mean to 
do you mean to say 
temple has been here nicholas 
has been here nicholas temple 
turned towards me helplessly <end> 
bewildered landlord turned towards me 
are you sir <end> <end> 
who the devil are you 
the devil in it fer 
he sech nostrils and sech 
it fer goyellow they rud 
snapped their fingers at tipton 
nostrils and sech a gray 
sech nostrils and sech a 
goyellow they rud into town 
their fingers at tipton and 
with the devil in it 
was like nollichucky jack <end> 
but that was like nollichucky 
anger burst out again <end> 
and impatience and anger burst 
been divided between astonishment and 
my business sir <end> <end> 
you mean by interfering with 
interfering with my business sir 
<start> because it is my 
too i answered quite as 
as by jehovah <end> <end> 
in the tavern began to 
outside sir the landlord backed 
began to press around us 
come outside sir the landlord 
<start> cried jackson come outside 
fences stranger said another <end> 
him git near no fences 
truculence that he edged away 
such truculence that he edged 
this man with such truculence 
on this man with such 
the door before i could 
before i could reply <end> 
perforce not without misgivings the 
i followed perforce not without 
<start> i followed perforce not 
reached the dusty street jackson 
began pulling off his coat 
the dusty street jackson began 
onlookers had made a ring 
had made a ring and 
he in his shirtsleeves <end> 
a trice the shouting onlookers 
fair said he his lips 
fight fair said he his 
very good said i if 
still accustomed to this hasty 
accustomed to this hasty manner 
name my i know not 
what i said that made 
was what i said that 
that made him stare or 
i said it <end> <end> 
pistols if you like said 
if you like said he 
a hurry to find mr 
i am in a hurry 
no said i i am 
you fought me this way 
i you fought me this 
noise of the crowd was 
they drew nearer to hear 
crowd was hushed and they 
said i you are a 
and a gentleman and so 
you are a lawyer and 
to a pulp but i 
a pulp but i am 
afraid of you <end> <end> 
care to be beaten to 
am in a hurry <end> 
<start> and i am in 
step back into the tavern 
if you will step back 
into the tavern i will 
me the more <end> <end> 
<start> jackson stared at me 
are a cool man <end> 
<start> by the eternal said 
on with it <end> <end> 
he shouted to the bystanders 
give me my coat he 
me my coat he shouted 
they made to follow him 
as they made to follow 
made to follow him keep 
talk to this gentleman <end> 
i would talk to this 
room i believe you are 
cried when he had gained 
the heavens he cried when 
gained the room i believe 
in your then i laughed 
<start> i saw it in 
not remember a homeless boy 
to your i do he 
doubtless you do not remember 
you took to your i 
jackson said i doubtless you 
remember a homeless boy named 
swore said i <end> <end> 
you stumped your toe getting 
why we slept and you 
so heartily that the landlord 
that he laughed so heartily 
that the landlord came running 
at the old fields school 
and we fought together at 
what about temple <end> <end> 
by god but what about 
i come to that quickly 
ah i answered i come 
is he a charlestown temple 
a charlestown temple <end> <end> 
i left your uncles house 
many of them <end> <end> 
and i know many of 
know many of them <end> 
there and i know many 
that would have filled a 
i ran up a bill 
repeat his exact words and 
a bill in charlestown that 
up a bill in charlestown 
faith all i had left 
clothes on my back and 
all i had left me 
<start> faith all i had 
back country and study law 
get out of charlestown i 
study law and sober down 
out of charlestown i would 
pay my debts and get 
up my mind one night 
my debts and get out 
in the ordinary who staked 
who staked me two hundred 
braiden in the ordinary who 
remembrance of the hump gibson 
studied law at salisbury in 
carolina you seem to have 
have the talent said i 
charlestown with honor i studied 
the talent said i smiling 
a nutshell said mr <end> 
history in a nutshell said 
added since you are mr 
and now he added since 
of mine to boot i 
an old acquaintance of mine 
boot i will where is 
temples cousin and friend and 
cowbell that sevier will stop 
ill stake a cowbell that 
stop at the widow browns 
you on the road <end> 
ill put you on the 
mind you you are to 
but mind you you are 
is to come ill warrant 
temple that he is to 
to come ill warrant him 
we left the inn together 
inn together more amicably than 
and my admiration of his 
near by that was a 
thoroughbred horse near by that 
by that was a pleasure 
set me as firmly in 
jackson had a thoroughbred horse 
gentleman himself sat in the 
<start> jacksons esteem again as 
jacksons esteem again as that 
me at the last that 
rode out with me some 
his word rode out with 
distance on the road and 
he was as good as 
to race him <end> <end> 
to fancy the air was 
air was fresher there <end> 
<start> they sat at the 
gas lamp burnt bright orange 
hazy blue of the evening 
beyond in the roadway a 
roadway a gas lamp burnt 
garden stood stiff and dark 
bright orange against the hazy 
farther were the three lights 
three lights of the railway 
against the lowering sky <end> 
man and woman spoke to 
one another in low tones 
another in low tones <end> 
a little nervously <end> <end> 
<start> said the man a 
peevishly as though that too 
he she said peevishly as 
she said peevishly as though 
he thinks of nothing but 
thinks of nothing but the 
of nothing but the works 
imagination no poetry <end> <end> 
<start> he has no imagination 
these men of iron have 
men of iron have he 
her discontented face towards the 
she turned her discontented face 
one heard the metallic rattle 
sound of a roaring and 
a roaring and rushing drew 
distant sound of a roaring 
heard the metallic rattle of 
and sound in one abrupt 
the train passed there was 
as the train passed there 
dim grey of the embankment 
truckspassed across the dim grey 
across the dim grey of 
one in the throat of 
one by one in the 
swallow down train smoke and 
black oblongseight truckspassed across the 
was a glare of light 
to swallow down train smoke 
of the embankment and were 
three four five six seven 
and beautiful once he said 
all fresh and beautiful once 
beautiful once he said and 
does it matter <end> <end> 
the face of heaven but 
and dust into the face 
and chimneys belching fire and 
dust into the face of 
<start> an end comes an 
comes an end to all 
word in a whisper <end> 
spoke the last word in 
<start> she felt him going 
him going and going finally 
cried i am content <end> 
seized him with desperate fingers 
oh freddont frighten me this 
<start> oh freddont frighten me 
<start> are you afraid of 
wedding has gone so far 
of the scandalbecause everything for 
woman would have thought <end> 
<start> cried sheperhaps too vigorously 
for me to think <end> 
is there for me to 
certainly havent shown any consideration 
havent shown any consideration for 
you told me yourself that 
<start> but you told me 
yourself that you were false 
<start> she forgot her fear 
how leniently and weakly and 
she was doingof how leniently 
a gush of rage rising 
and weakly and without pride 
rising from sudden realization of 
of rage rising from sudden 
and his manner might well 
manner might well have calmed 
his manner might well have 
might well have calmed the 
sort who explain and excuse 
to people of the sort 
excuse and apologize <end> <end> 
expenses of a family named 
i simply told you i 
you i was paying the 
why should you do it 
you do it fred <end> 
<start> i thought tetlow told 
tetlow told you why <end> 
opposition witnesses dreaded facing him 
could understand how the opposition 
<start> i dont know just 
dont know just why she 
<start> it seemed to me 
mean you were confirming what 
accused you of <end> <end> 
seemed to me you were 
what did he accuse me 
of what did he accuse 
you accuse me <end> <end> 
what do you accuse me 
i am trying to be 
to be reasonable josephine <end> 
when she remained silent he 
<start> i am trying to 
am trying to keep my 
which love undermines the strongest 
the timiditywas a startling revelation 
fear the timiditywas a startling 
look in her eyesthe fear 
characterof the cowardice with which 
and incoherent fred she pleaded 
foolish and incoherent fred she 
how i always was afraid 
always was afraid of that 
afraid of that girl <end> 
you wish to know <end> 
wish to know <end> <end> 
admiring you for your generosityyour 
i ought to be admiring 
other said he with exasperating 
its neither the one nor 
the one nor the other 
<start> you are driving me 
driving me crazy with your 
you must admit they are 
<start> pleadingly you must admit 
tranquil preparation to depart <end> 
buttoned his coat in tranquil 
asking you straight out <end> 
<start> its my fault not 
cross with me thendont tell 
too cross with me thendont 
but if you are too 
her submission beneath a seeming 
a seeming of mocking exaggeration 
exaggeration of humility <end> <end> 
a man who admired her 
pretty nearly everybodyin brief any 
general human feeling of wishing 
who had loved her and 
brief any man but one 
who liked her a man 
her as a figure a 
and sympathized with her <end> 
<start> a man who admired 
admired her as a figure 
deeply pitied and sympathized with 
am backing mr <end> <end> 
look and i am backing 
which he is doing chemical 
<start> hallowell in a company 
for which he is doing 
shell so to speak <end> 
so to speak <end> <end> 
of the shell so to 
we are aging and rejuvenating 
also we are aging and 
better than i <end> <end> 
you are all better than 
the girls in a low 
said the girls in a 
<start> and suddenly tearing away 
the chest of drawers and 
of drawers and repeating incessantly 
and repeating incessantly o yes 
chest of drawers and repeating 
herself on the chest of 
<start> having once given way 
having once given way she 
<start> he ought to have 
he ought to have had 
i ought to make him 
<start> i think i ought 
better for him thani dont 
know what im saying <end> 
<start> you would be better 
still her sobs tore her 
her sobs tore her <end> 
but still her sobs tore 
thing poor thing <end> <end> 
<start> get some water said 
us poor thing poor thing 
gently led her back to 
her bed where they kissed 
they kissed her warmly <end> 
they gently led her back 
best forn said marian <end> 
you are best forn said 
since he had taught ee 
he had taught ee so 
<start> more ladylike and a 
more ladylike and a better 
even you ought to be 
you ought to be proud 
and i am ashamed at 
so breaking down <end> <end> 
am she said and i 
to hate you and did 
and could not hate you 
all in bed and the 
think of us when you 
light was out you will 
how we told ee that 
choice and we never hoped 
and did not hate you 
that we loved him and 
you be his wife tess 
could not hate you because 
his choice and we never 
were all in bed and 
upon tesss pillow anew and 
lived and breathed despise her 
as a fool rather then 
which might be deemed a 
clare despite her mothers commandto 
and which somehow seemed a 
she resolved with a bursting 
words salt stinging tears trickled 
silence which might be deemed 
to tell all her history 
to him and which somehow 
would and her mother regard 
to angel clare despite her 
be deemed a treachery to 
breathed despise her if he 
her mothers commandto let him 
penitential mood kept her from 
from naming the weddingday <end> 
he asked her at the 
in abeyance though he asked 
<start> the beginning of november 
though he asked her at 
be for a perpetual betrothal 
betrothal in which everything should 
<start> but tesss desire seemed 
as it was then <end> 
the meads were changing now 
a spare hour for idling 
was still warm enough in 
state of dairywork at this 
and the state of dairywork 
spare hour for idling <end> 
now but it was still 
<start> the meads were changing 
over the damp sod in 
direction of the sun a 
the track of moonlight on 
was visible to their eyes 
the sun a glistening ripple 
the damp sod in the 
of gossamer webs was visible 
pathway irradiated as if they 
nothing of their brief glorification 
within them then passed out 
out of its line and 
and were quite extinct <end> 
as if they bore fire 
its line and were quite 
the presence of these things 
these things he would remind 
was still the question <end> 
<start> in the presence of 
on some mission invented by 
accompanied her on some mission 
some mission invented by mrs 
or he would ask her 
invented by mrs crick to 
a journey to the farmhouse 
the advanced cows were getting 
to the farmhouse on the 
on the slopes above the 
were getting on in the 
slopes above the vale to 
farmhouse on the slopes above 
of the year that brought 
the year that brought great 
the world of kine <end> 
brought great changes to the 
were born after which event 
event and as soon as 
they lived on straw till 
offspring were driven back to 
and offspring were driven back 
their calves were born after 
till their calves were born 
sent away daily to this 
which event and as soon 
<start> in the interval which 
soon as the calf had 
elapsed before the calves were 
to work as usual <end> 
was of course little milking 
set to work as usual 
were sold there was of 
the calf had been taken 
they stood still and listened 
great gravelcliff immediately over the 
stood still and listened <end> 
these dark walks they reached 
the levels where they stood 
cuts anywhere and footpassengers were 
compelled to follow the permanent 
were all full there was 
the water was now high 
through the weirs and tinkling 
the permanent ways <end> <end> 
squirting through the weirs and 
no taking short cuts anywhere 
city lay below them and 
forced upon their fancy that 
extent of the invisible vale 
of the invisible vale came 
them and that the murmur 
was the vociferation of its 
the vociferation of its populace 
of them said tess holding 
arguing preaching quarrelling sobbing groaning 
said tess holding publicmeetings in 
it seems like tens of 
marketplaces arguing preaching quarrelling sobbing 
speak to you today dear 
about his not wanting much 
you today dear about his 
his not wanting much assistance 
are going dry rapidly <end> 
going dry rapidly <end> <end> 
to the strawbarton yesterday and 
yesterday and three the day 
the straw already <end> <end> 
of seven went to the 
help for the calving <end> 
want my help for the 
it that the farmer dont 
here any more <end> <end> 
wanted here any more <end> 
no longer require you <end> 
that he would no longer 
to crick didnt exactly say 
and i have tried so 
tigers den with a piece 
like going into a tigers 
raw meat in your hand 
into a tigers den with 
<start> he was as likely 
rend you for your pains 
was as likely as not 
for hours as though he 
and mutter openeyed in his 
combined with the impossibility of 
in fact he was always 
the case combined with the 
had been burning with fever 
openeyed in his bunk for 
of handling it with safety 
handling it with safety made 
do that very thing and 
the bar just now were 
crossing of the bar just 
bar just now were extremely 
some swift catastrophe <end> <end> 
he did not want to 
be left behind by some 
massy be ing on the 
brace himself up and make 
make a show he supposed 
the bridge the old man 
bad with him very bad 
with him very bad indeed 
was getting very bad with 
to find fault this time 
and artless denunciations <end> <end> 
listen ing at the foot 
this time sterne listen ing 
had heard the others whimpering 
ladder had heard the others 
not see the why of 
why of all this <end> 
see the why of all 
it took a clever man 
took a clever man to 
him it took a clever 
it was high time to 
to do something <end> <end> 
kept up for many days 
not be kept up for 
for many days more <end> 
after the stooping back of 
engineer had disappeared round the 
foolinglet alone my chance sterne 
<start> i may yet lose 
alone my chance sterne mumbled 
chief engineer had disappeared round 
angrily to himself after the 
his knowledge would not ad 
<start> yes no doubthe thought 
blurt out his knowledge would 
but to blurt out his 
on the contrary it would 
blast them utterly as likely 
as likely as not <end> 
the world inex plicably enough 
this part of the world 
being much liked by his 
of the world inex plicably 
had done nothing to them 
he had a vague consciousness 
were always down on a 
made no bones about his 
no bones about his determination 
on a clever chap who 
duty and count on the 
massy would be sheer folly 
on the gratitude of that 
be sheer folly <end> <end> 
without a spark of anything 
hints he had been given 
so much as simple curiosity 
without so much as simple 
brute without a spark of 
some way to all these 
in some way to all 
half a minutes pause during 
a minutes pause during which 
during which he delicately moistens 
proceeds to interpret the decrees 
moistens the ball of his 
pause during which he delicately 
he delicately moistens the ball 
and proceeds to interpret the 
approved fashion of trente et 
taking place at the roulette 
scene is taking place at 
into so many tiny black 
the croupiers sickle and the 
there a speck of gold 
be reaped by the croupiers 
gold shining amongst the silver 
and the pith ball is 
so many tiny black and 
the cloth of green soon 
partitioned off into so many 
florins with here and there 
by the croupiers sickle and 
shining amongst the silver harvest 
the processes in question are 
the hours arrive for relieving 
a time viz <end> <end> 
arrive for relieving guard the 
unobtrusively slip into the places 
processes in question are carried 
in question are carried on 
and steadily without variation or 
minutes at a time viz 
time relays of croupiers are 
laid on who unobtrusively slip 
at a time viz <end> 
when the cards run out 
the cards run out and 
vein which the game may 
or so at such a 
and a black or vice 
portend a break in the 
interruption is commonly considered to 
all equally frequent eccentricities of 
of coups in threes or 
dealsay a run upon black 
the table altogether for an 
to portend a break in 
happened to assume during the 
equally frequent eccentricities of the 
in the particular vein which 
and the heavier players often 
so at such a conjuncture 
fours upon either colour two 
enough excepting at the very 
two after the cards have 
or two after the cards 
commencement of the days play 
days play the habitues of 
of the trente et quarante 
after the cards have been 
cards have been remade <end> 
to go before they strike 
been told by one or 
go before they strike in 
told by one or two 
by one or two masters 
the game from its past 
matters are likely to go 
are likely to go before 
were possible to deduce the 
and then odd coincidences occur 
faith with the old stagers 
that it is possible appears 
appears to be an article 
every now and then odd 
confirm them in their creed 
with the old stagers and 
earnestly assured me to instinct 
as its hero earnestly assured 
hero earnestly assured me to 
<start> i witnessed an occurrence 
or as its hero earnestly 
fair and frail magyar was 
magyar was punting on numbers 
numbers with immense pluck and 
immense pluck and uniform ill 
of my acquaintance who enjoys 
her stood a viennese gentleman 
prophecy which however he seldom 
seldom exercises for his own 
renown amongst his friends for 
stood a viennese gentleman of 
gentleman of my acquaintance who 
the wheel and in twenty 
number round went the wheel 
about staking her double florin 
tumbled into compartment sure enough 
that she hesitated about staking 
into compartment sure enough <end> 
it on the number round 
to try number no sooner 
sooner said than done and 
next turn she asked his 
in due course whereby mdlle 
up in due course whereby 
done and came up in 
two coups the amount risked 
gulden in two coups the 
being exactly four florins <end> 
booty and played no more 
more that day at roulette 
she walked off with her 
and played no more that 
thousand francs by experimentalizing on 
minutes later i saw an 
saw an englishman go through 
four thousand francs by experimentalizing 
losing four thousand francs by 
and not one of his 
set ten louisdors on a 
each stake and not one 
varying the number at each 
his selection proved successful <end> 
i saw an eminent diplomatist 
francs with scarcely an intermission 
to follow his inspiration <end> 
at the thirty and forty 
follow his inspiration <end> <end> 
black to red without any 
eminent diplomatist win sixty thousand 
to red without any appearance 
an intermission of failure he 
backwards and forwards from black 
thousand francs with scarcely an 
of money at various times 
his full determination never to 
again with money <end> <end> 
sort again with money <end> 
considerable sums of money at 
place of the sort again 
were given to the porters 
to the porters not to 
no longer wanted and so 
so orders were given to 
night which happened to be 
subsequent night which happened to 
on a subsequent night which 
be saturday he sought admittance 
<start> a warm altercation ensued 
him and the porters which 
in the passage between him 
of the proprietors <end> <end> 
bankrupt butcherstruck him a tremendous 
<start> one of thema powerful 
with blood and knocked him 
which broke the bridge of 
knocked him down <end> <end> 
mana bankrupt butcherstruck him a 
getting up he was knocked 
<start> on getting up he 
one of the porters by 
this time had got behind 
he arose once more and 
he was falling struck him 
upon his back but one 
upon his face <end> <end> 
another blow which would have 
but one of the porters 
which would have laid him 
back of his head which 
whose hands the keeper of 
hell and the porter were 
the watch had now arrived 
<start> the watch had now 
ordered to find bail <end> 
to find bail <end> <end> 
suddenly called back <end> <end> 
<start> the gentleman was then 
was suddenly called back <end> 
was sent for <end> <end> 
who alternately prosecutes and defends 
defends keepers of gaming houses 
keepers of gaming houses was 
he whispered to the ex 
butcher to charge the gentleman 
to the ex butcher to 
it was alleged had been 
alleged had been lost in 
lost in the affray <end> 
to nightconstables he was locked 
admitted to bail but the 
been so cruelly beaten being 
blood and bruisesand there detained 
be searched this preposterous and 
detention and the power held 
so cruelly beaten being charged 
and five disorderlieshis face a 
two wretches who had stolen 
the gentleman who had been 
being charged with a felony 
he was locked up below 
with a felony on purpose 
had been so cruelly beaten 
taken and the hellites admitted 
extending to nightconstables he was 
gentleman who desired to be 
magistrates to take bail in 
held by magistrates to take 
at a gaming house dismissed 
a gaming house dismissed both 
remedy at gaffing <end> <end> 
place at a gaming house 
both complaints leaving the parties 
before whom the party appeared 
leaving the parties to their 
of swindling practised in london 
ten thousand modes of swindling 
modes of swindling practised in 
the macers who congregated nightly 
nightly at the flash houses 
great vogue among the macers 
in very great vogue among 
these is described as followsthis 
moores melodies and extracted music 
gaffer laughed a great deal 
extracted music from a deal 
deal table with his elbow 
his elbow and wrist <end> 
halfpenny and a flat cried 
a halfpenny and a flat 
<start> when he hid a 
to turn up <end> <end> 
he had a halfpenny with 
one of his modes of 
the turnup was this he 
his modes of commanding the 
two heads and a halfpenny 
contrived to have both halfpence 
his interest to conceal <end> 
catch up in the wrinkles 
was his interest to conceal 
practice enabled him to catch 
his hand and long practice 
him to catch up in 
interest to conceal <end> <end> 
down his wrist with astonishing 
tail was called a head 
ran down his wrist with 
head appeared and the tail 
loser by sham betting always 
privy to the robbery and 
of the plunder <end> <end> 
is their share of the 
the loser by sham betting 
or sovereigns a night by 
is encouraged the loser by 
who were privy to the 
fellow often won or sovereigns 
other men who were privy 
bilk all the turnpikes in 
this gaffer contrived to bilk 
all the turnpikes in the 
no sooner ended than supper 
the company proved themselves good 
company proved themselves good trenchermen 
was served and the company 
hilarius caught sight of the 
a place to which he 
victuals and marvelled to see 
work of the convents victuals 
he had given so evil 
so evil a name <end> 
and marvelled to see him 
unfeignedly glad to see the 
to his tale <end> <end> 
<start> martin was unfeignedly glad 
the scourge of god fell 
ere the scourge of god 
hilarius related how the friar 
naught of it as yet 
with preached in each village 
repent ere the scourge of 
yet said the lad <end> 
nodded his head as hilarius 
nay it is like a 
a thief in the night 
the next men sicken and 
one day it is not 
and fall like blasted wheat 
and then the next men 
a great trench there was 
london that it was but 
bruit of london that it 
graves nay one grave rather 
was no time to do 
trench there was no time 
it was but a heap 
i heard a bruit of 
they flung the bodies into 
deathwords to the guests <end> 
friars deathwords to the guests 
then hilarius told of piping 
<start> but the harvester would 
the harvester would not have 
together they ate their first 
the window overlooking the lake 
window overlooking the lake lighted 
lake lighted a pair of 
the dining table beside the 
ate their first meal in 
they ate their first meal 
in their home <end> <end> 
in his finest sticks and 
harvester granny moreland is a 
had known said the harvester 
known said the harvester granny 
is a southern woman and 
make some especial dishes to 
surpass any one i ever 
<start> she is a southern 
some especial dishes to surpass 
she would have been id 
been id much rather have 
said the girl <end> <end> 
ourselves said the girl <end> 
you can bank on it 
would agreed the harvester <end> 
i would agreed the harvester 
restrained about telling you that 
are exactly the beautiful flushed 
dress most becoming <end> <end> 
that you are exactly the 
here i might feel restrained 
for months and your dress 
girl i have adored for 
why did you say that 
<start> you are oh why 
or any one else anything 
any one else anything you 
else anything you dont want 
tell youand i didnt dont 
tell me or any one 
you ever tell me or 
i didnt dont you ever 
<start> i was fool enough 
to think you wouldnt notice 
when it all washed off 
<start> i didnt know they 
all washed off i looked 
doing it but when it 
ghastly i almost frightened myself 
daintiest women powder these days 
<start> i hunted through the 
dont all the daintiest women 
the daintiest women powder these 
hunted through the boxes they 
so and ive noticed it 
said so and ive noticed 
mentioned in the papers <end> 
lot of cold cream first 
put on a lot of 
on a lot of cold 
bought yes just powder but 
to stick the powder good 
<start> oh well since youve 
your conscience perfectly at ease 
since youve told it is 
paleness until your colour returns 
returns ill hold you and 
you dont use enough powder 
if you dont use enough 
hold you and put it 
no such thing <end> <end> 
i know you feel better 
<start> i know you feel 
ten thousand got any such 
got any such rope of 
rope of hair <end> <end> 
hair question too <end> <end> 
papers on the hair question 
on the hair question too 
<start> no one will believe 
no one will believe its 
it is natural they wont 
be any more fooled when 
natural they wont be any 
wont be any more fooled 
any more fooled when they 
more fooled when they think 
<start> very soon it will 
ever know the difference <end> 
and no one need ever 
up your level best <end> 
and fix up your level 
men had an oath to 
women i could wish that 
we adjourn to the moon 
had an oath to keep 
girl gazing at him with 
you harvesterman said the girl 
wish that all men had 
the girl gazing at him 
luminous eyes for the sake 
sake of other women i 
at the heavens <end> <end> 
swell head like gazing at 
accession of swell head like 
anything that can cure a 
with the eyes on the 
place among the atoms naturally 
the night sky <end> <end> 
eyes on the night sky 
lake are cool <end> <end> 
the mists from the lake 
i dont believe there is 
is one among my orders 
several shawls and shoulder capes 
clothing there are several shawls 
shawls and shoulder capes <end> 
and carefully packed <end> <end> 
of them were washed and 
it to me <end> <end> 
not give it to me 
than to have them lying 
better than to have them 
the harvester looked at her 
shook his head marvelling <end> 
at her and shook his 
lying in moth the harvester 
would be he said <end> 
she would be he said 
it wouldnt the harvester liked 
furnish the house and it 
harvester liked that <end> <end> 
to help furnish the house 
some fine skins ive saved 
upstairs also some fine skins 
boxes upstairs also some fine 
those boxes upstairs also some 
chance of wanting them <end> 
her dishes are in the 
in the bottom of the 
the china closet there she 
closet there she was mighty 
furniture and carpets were so 
were so old and abused 
old and abused i burned 
a little white wool shawl 
wool shawl and a big 
a big pink coverlet <end> 
and climbed the stairs soon 
the candle and climbed the 
christmas one time he said 
this for her christmas one 
up the coverlet <end> <end> 
folded it around the girls 
shed he folded it around 
take that to the woods 
<start> youre never going to 
in her hands to find 
find a corner <end> <end> 
thought was an insult to 
of the south <end> <end> 
people of the south <end> 
<start> for tryons liberality of 
of his own race <end> 
which he had spoken so 
for tryons liberality of which 
of which he had spoken 
confined unconsciously and as a 
conclusions reached do not apply 
be made to harmonize with 
do not apply to the 
not apply to the negro 
in discussing abstract questions relative 
they can be made to 
the conclusions reached do not 
abstract questions relative to humanity 
customs of the country <end> 
nature reasonable above the average 
thus was not without effect 
effect upon a mind by 
<start> but reasoning thus was 
and the swing of the 
his thoughts rapidly back in 
swing of the mental pendulum 
mental pendulum brought his thoughts 
too far and the swing 
<start> tryons race impulse and 
of the room oppressed him 
and he threw open the 
open the window <end> <end> 
the room oppressed him and 
down without undressing the air 
the air of the room 
air calmed his throbbing pulses 
night air calmed his throbbing 
seemed to see rena standing 
<start> the moonlight streaming through 
at him with eyes that 
before him as she had 
flooded the room with a 
him as she had appeared 
that afternoon gazing at him 
through the window flooded the 
burst into tears bitter tears 
strained his heartstrings <end> <end> 
and he had lost her 
she was his first love 
<start> she was his first 
cherished her memory now even 
than dead to him for 
she was worse than dead 
to him for if he 
was denied him <end> <end> 
he had seen her lying 
him he could at least 
was wound up regularly recked 
joy or sorrowsolemnly tolled out 
town clockwhich so long as 
sounded the knell of his 
regularly recked nothing of love 
recked nothing of love or 
as it was wound up 
no right to be <end> 
she had indeed had no 
lost she was as though 
she was as though she 
to banish her image from 
<start> he resolutely determined to 
could be productive of no 
painful to them both it 
both it could be productive 
no good to either <end> 
it would be painful to 
the groundwork of his passion 
rudely swept away the groundwork 
swept away the groundwork of 
he had felt the power 
of race and ancestry which 
catastrophe which had so rudely 
ancestry which characterized his caste 
groundwork of his passion had 
ordinary shook could have loosened 
its hold but this catastrophe 
selfconceit to what extent the 
fair woman whose image filled 
how much of this sensitive 
have been contaminated by the 
accidental how much of it 
and how much accidental how 
superiority was essential and how 
how much of it was 
he never thought <end> <end> 
of it was ignorance and 
how much accidental how much 
a servile race how much 
extent the boasted purity of 
denied that his course was 
influenced by sordid considerations he 
his course was controlled by 
<start> he was not influenced 
me said madame de cintre 
madame de cintre <end> <end> 
<start> not when their sins 
not when their sins are 
as good as they are 
think i am as good 
shant quarrel about it <end> 
quarrel about it <end> <end> 
even agree with you without 
a disagreeable sound <end> <end> 
something that has a disagreeable 
for some time <end> <end> 
looked at her for some 
i dont think i really 
<start> i dont think i 
say it i believe it 
when you say it i 
a poor reason said madame 
thats a poor reason said 
<start> no its a very 
very good one <end> <end> 
you its all natural and 
spirit a high standard but 
sitting for the photograph of 
a high spirit a high 
for the photograph of propriety 
as if you were sitting 
were sitting for the photograph 
high spirit a high standard 
of me as a fellow 
as a fellow who has 
you think of me as 
in life but to make 
who has had no idea 
but it is not the 
description of me but it 
thats a fair description of 
to care for something else 
man ought to care for 
though i dont know exactly 
i never cared particularly for 
for moneymaking but i never 
for the money <end> <end> 
and it was impossible to 
impossible to be idle <end> 
else to do and it 
have been very easy to 
been very easy to others 
the things that people asked 
dont mean rascals <end> <end> 
have done most of the 
as regards your mother and 
only one point upon which 
feel that i might quarrel 
one point upon which i 
mother and your brother newman 
but i ask them to 
you but i ask them 
to sing my praises to 
ask them to let you 
thought they talked ill of 
to you i should come 
of me to you i 
i thought they talked ill 
let me alone as you 
as you say <end> <end> 
talked ill of you <end> 
not talked ill of you 
they are only too good 
for this world <end> <end> 
only too good for this 
madame de cintre appeared to 
in his exclamation <end> <end> 
find something startling in his 
was thrown open and urbain 
would perhaps have replied but 
thrown open and urbain de 
stepped across the threshold <end> 
de bellegarde stepped across the 
a momentary shadow across the 
newman but his surprise was 
surface of an unwonted joviality 
at finding newman but his 
finding newman but his surprise 
countenance had a sort of 
his pale unlighted countenance had 
unlighted countenance had a sort 
so exhilarated his pale unlighted 
arm of a gentleman whom 
open the door for some 
whom newman had not seen 
door for some one else 
leaning on the arm of 
for some one else to 
gentleman whom newman had not 
rose as she always did 
he had already risen and 
already risen and madame de 
she always did before her 
who had greeted newman almost 
rubbing his hands <end> <end> 
marquis who had greeted newman 
mother came forward with her 
his mother came forward with 
at newman and then she 
his bow to her daughter 
to her daughter <end> <end> 
newman and then she released 
gave a majestic little nod 
she said i have brought 
relative lord deepmere <end> <end> 
have brought you an unknown 
to have done long ago 
what he ought to have 
long ago come to make 
is our cousin but he 
has done only today what 
and offered lord deepmere her 
<start> madame de cintre smiled 
more than three or four 
or four weeks <end> <end> 
is the first time that 
than three or four weeks 
paris for more than three 
that i have ever been 
you been here now <end> 
and how long have you 
for the last two months 
the last two months said 
de cintre that they constituted 
these two remarks might have 
might have constituted an impertinence 
have constituted an impertinence but 
lord deepmeres face would have 
at lord deepmeres face would 
remarks might have constituted an 
out of the conversation occupied 
of the conversation occupied himself 
his companions were seated newman 
himself with observing the newcomer 
observation however as regards lord 
as regards lord deepmeres person 
deepmeres person had no great 
upper jaw he had round 
the upper jaw he had 
he had round candid blue 
and no front teeth in 
short nose and no front 
years of age with a 
<start> he was a small 
teeth in the upper jaw 
three and thirty years of 
his breath with an odd 
deal catching his breath with 
with an odd startling sound 
he was evidently very shy 
catching his breath with an 
